fila_excel,columna,valor_original,valor_final,error,accion
1626,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1627,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1628,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1629,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1630,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1631,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1632,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1633,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1634,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1635,company_id,11,NULL,ID no existe en tabla companies (lookup),Fila omitida
1636,company_id,11,NULL,ID no existe en tabla companies (lookup),Fila omitida
1637,company_id,11,NULL,ID no existe en tabla companies (lookup),Fila omitida
1638,company_id,11,NULL,ID no existe en tabla companies (lookup),Fila omitida
1639,company_id,11,NULL,ID no existe en tabla companies (lookup),Fila omitida
1640,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1641,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1642,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1643,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1644,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1645,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1646,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1647,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1648,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1649,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1650,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1651,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1652,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1653,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1654,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1655,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1657,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1658,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1659,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1660,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1661,company_id,11,NULL,ID no existe en tabla companies (lookup),Fila omitida
1662,company_id,11,NULL,ID no existe en tabla companies (lookup),Fila omitida
1663,company_id,11,NULL,ID no existe en tabla companies (lookup),Fila omitida
1664,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1665,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1666,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1667,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1668,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1669,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1670,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1671,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1672,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1673,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1674,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1675,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1676,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1677,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1678,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1679,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1680,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1681,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1683,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1685,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1686,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1687,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1688,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1690,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1692,company_id,11,NULL,ID no existe en tabla companies (lookup),Fila omitida
1693,company_id,11,NULL,ID no existe en tabla companies (lookup),Fila omitida
1694,company_id,11,NULL,ID no existe en tabla companies (lookup),Fila omitida
1695,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1696,company_id,11,NULL,ID no existe en tabla companies (lookup),Fila omitida
1697,company_id,11,NULL,ID no existe en tabla companies (lookup),Fila omitida
1698,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1699,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1700,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1701,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1702,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1703,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1704,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1705,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1706,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1707,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1708,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1709,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1710,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1711,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1712,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1713,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1714,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1715,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1716,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1717,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1718,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1719,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1720,company_id,11,NULL,ID no existe en tabla companies (lookup),Fila omitida
1721,company_id,11,NULL,ID no existe en tabla companies (lookup),Fila omitida
1722,company_id,11,NULL,ID no existe en tabla companies (lookup),Fila omitida
1723,company_id,11,NULL,ID no existe en tabla companies (lookup),Fila omitida
1724,company_id,11,NULL,ID no existe en tabla companies (lookup),Fila omitida
1725,company_id,11,NULL,ID no existe en tabla companies (lookup),Fila omitida
1726,company_id,11,NULL,ID no existe en tabla companies (lookup),Fila omitida
1728,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1729,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1730,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1731,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1732,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1733,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1734,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1735,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1736,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1737,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1738,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1739,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1740,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1741,company_id,11,NULL,ID no existe en tabla companies (lookup),Fila omitida
1742,company_id,11,NULL,ID no existe en tabla companies (lookup),Fila omitida
1743,company_id,11,NULL,ID no existe en tabla companies (lookup),Fila omitida
1744,company_id,11,NULL,ID no existe en tabla companies (lookup),Fila omitida
1745,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1746,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1747,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1748,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1749,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1750,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1751,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1752,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1753,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1754,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1755,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1756,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1757,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1758,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1759,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1760,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1761,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1762,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1763,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1764,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1765,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1766,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1767,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1768,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1769,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1771,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1772,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1773,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1774,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1775,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1776,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1777,company_id,11,NULL,ID no existe en tabla companies (lookup),Fila omitida
1778,company_id,11,NULL,ID no existe en tabla companies (lookup),Fila omitida
1779,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1780,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1781,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1782,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1783,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1784,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1785,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1786,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1787,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1788,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1789,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1790,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1791,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1792,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1793,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1794,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1795,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1796,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1797,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1798,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1799,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1800,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1801,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1803,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1804,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1805,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1806,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1807,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1808,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1809,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1810,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1811,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1812,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1813,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1814,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1816,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1817,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1818,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1819,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1820,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1821,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1822,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1823,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1824,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1825,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1826,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1828,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1829,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1830,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1831,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1832,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1833,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1835,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1836,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1837,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1838,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1839,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1840,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1841,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1842,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1843,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1844,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1846,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1847,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1848,company_id,11,NULL,ID no existe en tabla companies (lookup),Fila omitida
1849,company_id,11,NULL,ID no existe en tabla companies (lookup),Fila omitida
1850,company_id,11,NULL,ID no existe en tabla companies (lookup),Fila omitida
1851,company_id,11,NULL,ID no existe en tabla companies (lookup),Fila omitida
1852,company_id,11,NULL,ID no existe en tabla companies (lookup),Fila omitida
1853,company_id,11,NULL,ID no existe en tabla companies (lookup),Fila omitida
1854,company_id,11,NULL,ID no existe en tabla companies (lookup),Fila omitida
1855,company_id,11,NULL,ID no existe en tabla companies (lookup),Fila omitida
1856,company_id,11,NULL,ID no existe en tabla companies (lookup),Fila omitida
1857,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1858,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1859,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1860,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1861,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1862,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1863,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1864,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1865,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1866,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1867,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1868,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1869,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1870,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1871,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1873,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1874,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1875,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1876,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1877,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1878,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1879,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1880,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1881,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1882,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1883,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1886,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1887,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1888,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1890,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1891,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1892,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1894,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1895,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1897,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1898,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1899,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1900,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1901,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1903,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1904,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1905,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1906,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1907,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1908,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1909,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1910,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1911,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1913,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1914,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1915,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1916,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1917,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1918,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1919,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1920,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1921,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1922,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1923,company_id,12,NULL,ID no existe en tabla companies (lookup),Fila omitida
1924,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1925,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1926,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1927,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1928,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1929,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1930,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1931,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1932,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1933,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1934,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1935,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1936,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1937,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1938,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1939,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1940,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1941,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1942,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1943,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1944,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1945,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1946,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1947,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1948,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1949,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1950,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1951,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1952,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1953,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1954,company_id,8,NULL,ID no existe en tabla companies (lookup),Fila omitida
1956,company_id,11,NULL,ID no existe en tabla companies (lookup),Fila omitida
1957,company_id,11,NULL,ID no existe en tabla companies (lookup),Fila omitida
1958,company_id,11,NULL,ID no existe en tabla companies (lookup),Fila omitida
1959,company_id,11,NULL,ID no existe en tabla companies (lookup),Fila omitida
1960,company_id,11,NULL,ID no existe en tabla companies (lookup),Fila omitida
1961,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1962,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1963,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1964,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1965,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1967,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1968,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1971,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1972,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1973,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1974,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1975,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1977,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1978,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1979,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1980,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1981,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1982,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1983,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1985,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1986,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1987,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1988,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1989,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1990,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1991,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1992,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1993,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1994,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1995,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1996,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1997,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1998,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
1999,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
2000,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
2001,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
2002,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
2004,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
2005,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
2006,company_id,11,NULL,ID no existe en tabla companies (lookup),Fila omitida
2007,company_id,11,NULL,ID no existe en tabla companies (lookup),Fila omitida
2008,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
2010,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
2011,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
2012,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
2013,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
2014,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
2015,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
2016,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
2017,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
2018,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
2019,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
2020,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
2021,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
2022,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
2023,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
2024,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
2025,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
2026,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
2027,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
2028,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
2029,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
2030,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
2031,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
2032,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
2033,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
2034,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
2035,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
2036,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
2037,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
2038,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
2039,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
2041,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
2042,company_id,3,NULL,ID no existe en tabla companies (lookup),Fila omitida
